instnm,sub_pref,course,course_title,academic_year
University of Houston,BCHS,4304,BIOPHYSICS,2024
University of Houston,BCHS,3399,SENIOR HONORS THESIS,2024
University of Houston,BCHS,3396,SENIOR RESEARCH PROJECT,2024
University of Houston,BCHS,3305,GENERAL BIOCHEMISTRY II,2024
University of Houston,BCHS,3304,GENERAL BIOCHEMISTRY I,2024
University of Houston,BCHS,3201,BIOCHEMISTRY I LABORATORY,2024
University of Houston,ARTS,4398,INDEPENDENT STUDY,2024
University of Houston,ARTS,4397,SEL TOPICS IN FINE ARTS,2024
University of Houston,ARTS,4380,PROFESSIONAL PRACTICES,2024
University of Houston,ARTS,4372,SR PHOTO/DIGITAL MEDIA MAJOR I,2024
University of Houston,ARTS,4371,SR PHOTO/DIGITAL MEDIA MAJOR I,2024
University of Houston,ARTS,4370,SR PHOTO/DIGITAL MEDIA MAJOR I,2024
University of Houston,ARTS,4365,SENIOR SCULPTURE MAJOR II,2024
University of Houston,ARTS,4364,SENIOR SCULPTURE MAJOR II,2024
University of Houston,BCIS,1305,BUSINESS COMPUTER APPLICATIONS,2024
University of Houston,BIOE,4347,CELL BIOLOGY FOR BME,2024
University of Houston,BIOE,4335,CAPSTONE DESIGN I,2024
University of Houston,BIOE,4319,MASS TRANSPORT BIOSYSTEMS,2024
University of Houston,BIOE,4315,BIOINSTRUMENTATION,2024
University of Houston,BIOE,4307,OPTICAL IMAGING,2024
University of Houston,BIOE,4305,BRAIN MACHINE INTERFACING,2024
University of Houston,BIOE,4303,BIOMATERIALS,2024
University of Houston,BIOE,4302,NUMERICAL ANALYSIS FOR BME,2024
University of Houston,BIOE,4115,INTRO BIOINSTRUMENTATION LAB,2024
University of Houston,BIOE,3351,INTRODUCTION TO DISEASES,2024
University of Houston,BIOE,3341,BIOTHERMODYNAMICS,2024
University of Houston,BIOE,3340,QUANTITATIVE PHYSIOLOGY,2024
University of Houston,BIOE,3140,QUANTITATIVE PHYSIOLOGY LAB,2024
University of Houston,BIOE,2331,BIOMEDICAL PROCESSES,2024
University of Houston,BIOE,2201,BIOCIRCUIT ANALYSIS,2024
University of Houston,BIOE,2100,INTRO TO BIOMEDICAL ENGR,2024
University of Houston,BIOE,4350,GENOMIC & PROTEOMIC ENGR,2024
University of Houston,COMM,4378,SOCIAL IMPACT OF INFO TECH,2024
University of Houston,AAS,3358,GENDER & HEALTH CARE IN AFRICA,2024
University of Houston,COMM,4382,NARRATIVE NON-LINEAR EDITING,2024
University of Houston,ENGL,2360,WESTERN WORLD LIT I--HONORS,2024
University of Houston,ENGL,2330,WRITING DISCIPLINE ENGLISH,2024
University of Houston,ENGL,2315,LITERATURE AND FILM,2024
University of Houston,ENGL,2307,INTRO TO DRAMA,2024
University of Houston,ENGL,2306,INTRO TO POETRY,2024
University of Houston,ENGL,3306,SHAKESPEARE-MAJOR WORKS,2024
University of Houston,ENGL,3302,MEDIEVAL LITERATURE,2024
University of Houston,ENGL,3301,INTRO TO LITERARY STUDIES,2024
University of Houston,ENGL,2305,INTRO TO FICTION,2024
University of Houston,ENGL,1370,COMPOSITION II-HONORS,2024
University of Houston,ENGL,1302,FIRST YEAR WRITING II,2024
University of Houston,ENGL,3315,THE ROMANTIC MOVEMENT,2024
University of Houston,ENGL,3317,THE BRITISH NOVEL BEFORE 1832,2024
University of Houston,ENGL,3322,CONTEMPORARY NOVEL,2024
University of Houston,ENGL,4300,INTRO-STUDY OF LANGUAGE,2024
University of Houston,ENGL,3399,SENIOR HONORS THESIS,2024
University of Houston,ENGL,3369,CARIBBEAN LITERATURES,2024
University of Houston,ENGL,3367,GAY AND LESBIAN LITERATURE,2024
University of Houston,ENGL,3365,POSTCOLONIAL LITERATURE,2024
University of Houston,ENGL,3363,AFRICAN-AMERICAN FICTION,2024
University of Houston,ENGL,3362,WOMEN IN LITERATURE,2024
University of Houston,ENGL,3361,MEXICAN AMERICAN LIT,2024
University of Houston,ENGL,3352,19TH CENTURY AMERICAN FICTION,2024
University of Houston,ENGL,3351,AM LIT SINCE 1865,2024
University of Houston,ENGL,3350,AM LIT TO 1865,2024
University of Houston,ENGL,3345,NOBEL PRIZE WINNERS IN LIT,2024
University of Houston,ENGL,3331,BEG CREATIVE WRITING-POETRY,2024
University of Houston,ENGL,3330,BEG CREATIVE WRITING-FICTION,2024
University of Houston,ENGL,3328,MASTERPIECES OF BRITISH LIT II,2024
University of Houston,ENGL,3323,DEVELOPMENT OF LIT CRIT & THRY,2024
University of Houston,ENGL,4303,TEACHING ENGL AS A SECOND LANG,2024
University of Houston,ENGL,4315,SOCIOLINGUISTICS,2024
University of Houston,ENGL,4399,SENIOR HONORS THESIS,2024
University of Houston,ENGL,4396,SR EXPERIENCE SEMINAR TOPICS,2024
University of Houston,ENGL,4390,PROFESSIONAL INTERNSHIP,2024
University of Houston,ENGL,4387,SR WRITING PROJ CW: FICTION,2024
University of Houston,ENGL,4385,FICTION FORMS,2024
University of Houston,ENGL,4384,SR WRITING PROJ CW: POETRY,2024
University of Houston,ENGL,4382,POETRY WRITING,2024
University of Houston,ENGL,4340,FEMINIST CRITICISM AND THEORY,2024
University of Houston,ENGL,4319,ENGLISH IN SECONDARY SCHOOLS,2024
University of Houston,ENGL,4311,LANGUAGE SOCIALIZATION,2024
University of Houston,ENGL,1301,FIRST YEAR WRITING I,2024
University of Houston,ENGI,4198,INDEPENDENT STUDY,2024
University of Houston,ENGI,2304,TECHNICAL COMMUNICATIONS,2024
University of Houston,ENGI,2197,SELECTED TOPICS,2024
University of Houston,ENGI,1331,COMPUTING FOR ENGINEERS,2024
University of Houston,ELET,4421,COMPUTER NETWORKS,2024
University of Houston,ELET,4360,SUSTAINABLE & RESILIENT TECH,2024
University of Houston,ELET,4356,INFO VISUALIZATION IN ET,2024
University of Houston,ELET,4353,STATISTICS FOR ET,2024
University of Houston,ELET,4352,COMPUTATIONAL TOOLS FOR TECH,2024
University of Houston,ELET,4350,COMPUTATION HEALTH INFORMATICS,2024
University of Houston,ELET,4326,POWER CONVERTER CIRCUITS,2024
University of Houston,ELET,4325,ADVANCED MICROCOMPUTER NETWRKS,2024
University of Houston,ELET,4317,ELEC SYS SAFETY & PROTECTION,2024
University of Houston,ELET,4310,ALTERNATIVE ENERGY SOURCES,2024
University of Houston,ELET,4308,SENIOR PROJECT,2024
University of Houston,ELET,4305,SENIOR DESIGN IN EPET,2024
University of Houston,ELET,4208,SENIOR PROJECT LABORATORY,2024
University of Houston,ELET,4198,INDEPENDENT STUDY,2024
University of Houston,ELET,4126,POWER CONVERTER CIRCUITS LAB,2024
University of Houston,ELET,4105,SENIOR DESIGN LAB IN EPET,2024
University of Houston,ELET,3425,EMBEDDED SYSTEMS,2024
University of Houston,ELET,3405,MICROPROCESSOR ARCHITECTURE,2024
University of Houston,ELET,3403,SENSOR APPLICATIONS,2024
University of Houston,ELET,3402,COMMUNICATIONS CIRCUITS,2024
University of Houston,ELET,3307,ELECTRICAL MACHINES & CONTROLS,2024
University of Houston,ENGI,1100,INTRODUCTION TO ENGINEERING,2024
University of Houston,GEOL,4398,INDEPENDENT STUDY,2024
University of Houston,GEOL,4397,SELECTED TOPICS-GEOLOGY,2024
University of Houston,GEOL,4385,INTRO TO MARINE GEOPHYSICS,2024
University of Houston,GEOL,4381,GEOPHYSICAL SIGNALS,2024
University of Houston,GEOL,4379,GROUNDWATER/ENG GEOPHYS,2024
University of Houston,GEOL,4365,ENVIRONMENTAL GEOCHEMISTRY,2024
University of Houston,GEOL,4347,ATMOSPHERIC BIOGEOCHEMISTRY,2024
University of Houston,GEOL,4340,AEROSOLS AND CLIMATE,2024
University of Houston,GEOL,1302,INTRO TO GLOBAL CLIMATE CHANGE,2024
University of Houston,GEOL,1147,INTRODUCTORY METEOROLOGY LAB,2024
University of Houston,GEOL,1104,HISTORICAL GEOLOGY LAB,2024
University of Houston,GEOL,1103,PHYSICAL GEOLOGY LAB,2024
University of Houston,GEOL,1102,INTRO CLIMATE CHANGE LAB,2024
University of Houston,GEOL,1303,PHYSICAL GEOLOGY,2024
University of Houston,GEOL,3383,REMOTE SENSING,2024
University of Houston,GEOL,3378,PRINCIPLES OF ATMOSPHERIC SCI.,2024
University of Houston,GEOL,3373,IGNEOUS & MET. PETROGENESIS,2024
University of Houston,GEOL,3370,MINERALOGY,2024
University of Houston,GEOL,3365,EXPLORING THE PLANETS,2024
University of Houston,GEOL,3350,STRATIGRAPHY,2024
University of Houston,GEOL,3344,PALEOCLIMATOLOGY,2024
University of Houston,GEOL,3330,PALEOBIOLOGY,2024
University of Houston,GEOL,3320,PRINCIPLES OF GEOPHYSICS,2024
University of Houston,GEOL,3150,PRIN-STRATIGRAPHY LAB,2024
University of Houston,GEOL,3130,PALEOBIOLOGY LABORATORY,2024
University of Houston,GEOL,1347,INTRODUCTION TO METEOROLOGY,2024
University of Houston,GEOL,1340,EARTH SYSTEMS,2024
University of Houston,GEOL,1304,HISTORICAL GEOLOGY,2024
University of Houston,GHL,1320,FOODSERVICE MANAGEMENT,2024
University of Houston,GHL,1301,HOSPITALITY TECHNOLOGY,2024
University of Houston,GERM,4391,PROFESSIONAL PRACTICUM IN GERM,2024
University of Houston,GERM,3381,GERMAN CINEMA,2024
University of Houston,GERM,3364,WRITING HOLOCAUSTS,2024
University of Houston,GERM,3350,20TH C THRU GERMAN CULTURE,2024
University of Houston,GERM,3333,GER CONVERSATN&COMPOSIT,2024
University of Houston,GERM,3330,READING GERMAN TEXTS,2024
University of Houston,GERM,2311,INTERMEDIATE GERMAN I,2024
University of Houston,GERM,1501,BEGINNING GERMAN I,2024
University of Houston,GHL,1337,INTRO TO HOSPITALITY INDUSTRY,2024
University of Houston,GHL,1345,"SAFETY, SANITATION IN HOSP IND",2024
University of Houston,COMM,4381,DIGITAL CINEMATOGRAPHY,2024
University of Houston,GHL,3349,HOSP PROCUREMENT & PURCHASING,2024
University of Houston,GHL,3348,PRINCIPLES OF HOSP REVENUE MGT,2024
University of Houston,GHL,3346,BEER APPRECIATION,2024
University of Houston,GHL,3345,WINE APPRECIATION,2024
University of Houston,GHL,3341,HOSPITALITY MANAGERIAL ACCT,2024
University of Houston,GHL,3336,BEVERAGE MANAGEMENT,2024
University of Houston,GHL,3197,SELECTED TOPICS IN HOSPITALITY,2024
University of Houston,GHL,3155,EVENT PLANNING,2024
University of Houston,GHL,2365,TOURISM,2024
University of Houston,GHL,2356,COMM STRATEGIES FOR HOSPITALTY,2024
University of Houston,GHL,2350,MGMT PRINCIPLES IN HOSPITALITY,2024
University of Houston,GHL,2343,HOSPITALITY COST CONTROLS,2024
University of Houston,GHL,2340,SYSTEM OF ACCTS IN HOSPITALITY,2024
University of Houston,GHL,2315,INTRODUCTION TO SPA MANAGEMENT,2024
University of Houston,GHL,2160,HOSPITALITY INTERNSHIP,2024
University of Houston,GHL,1367,LODGING MANAGEMENT,2024
University of Houston,ELET,3301,LINEAR SYSTEMS ANALYSIS,2024
University of Houston,FINA,4323,INVESTMENT & MUTUAL FUND MGT,2024
University of Houston,FINA,4320,INVESTMENT MANAGEMENT,2024
University of Houston,FINA,4310,BEHAVIORAL FINANCE,2024
University of Houston,FINA,3332,PRIN OF FINANCIAL MANAGEMENT,2024
University of Houston,ENTR,7336,ENTREPRENEURSHIP OVERVIEW,2024
University of Houston,ENTR,7335,ENTREPRNL PROFIT & CASH MGT,2024
University of Houston,ENTR,4398,INDEPENDENT STUDY,2024
University of Houston,FINA,4325,RETIREMENT AND ESTATE PLANNING,2024
University of Houston,FINA,4326,PRIVATE EQUITY & INV. BANKING,2024
University of Houston,FINA,4328,PRINCIPLES OF PERSONAL FINANCE,2024
University of Houston,FINA,4371,ENERGY VALUE CHAIN,2024
University of Houston,FINA,4370,ENERGY TRADING,2024
University of Houston,FINA,4360,INTERNATIONAL FINANCIAL MGMT,2024
University of Houston,FINA,4358,COMMERCIAL PROPERTY,2024
University of Houston,FINA,4357,COMMERCIAL LIABILITY,2024
University of Houston,FINA,4355,INTERNATIONAL RISK MANAGEMENT,2024
University of Houston,FINA,4354,RISK MANAGEMENT,2024
University of Houston,FINA,4353,PRACTICUM PERS FINAN PLANNING,2024
University of Houston,FINA,4352,FIN PLANNING FOR PROFESSIONALS,2024
University of Houston,FINA,4351,"DERIVS II: FRWDS, FUTRS&SWAPS",2024
University of Houston,FINA,4343,CREDIT ANALYSIS,2024
University of Houston,FINA,4341,COMMERCIAL BANK MANAGEMENT,2024
University of Houston,FINA,4336,CONSULTING-SMALL BUSINESS NEED,2024
University of Houston,FINA,4335,BRAINSTORMING TO BANKROLLING,2024
University of Houston,FINA,4330,CORPORATE FINANCE,2024
University of Houston,FINA,4329,LIFE INSURANCE AND ANNUITIES,2024
University of Houston,ENTR,4397,SEL TOPICS IN ENTREPRENEURSHIP,2024
University of Houston,ENGR,2301,MECHANICS I (STATICS),2024
University of Houston,ENGR,1304,ENGINEERING GRAPHICS,2024
University of Houston,FINA,4372,UPSTREAM ECONOMICS,2024
University of Houston,ENRG,3310,INTRO TO ENERGY & SUSTAINBLTY,2024
University of Houston,ENTR,4350,ENTREPRENEURIAL STRATEGY,2024
University of Houston,ENTR,4340,ENTREPRENEURIAL CAPITAL,2024
University of Houston,ENTR,4330,ENTREPRENEURIAL COSTS/BUDGETS,2024
University of Houston,ENTR,4110,ENTREPREN VALUES & LEADERSHIP,2024
University of Houston,ENTR,3342,WOMEN IN ENTREPRENEURSHIP,2024
University of Houston,ENTR,3312,CORPORATE ENTREPRENEURSHIP,2024
University of Houston,ENTR,3311,TECHNOLOGY ENTREPRENEURSHIP,2024
University of Houston,ENTR,3310,ENTREPRENEURSHIP,2024
University of Houston,ENRG,4397,SEL TOPICS-ENRGY & SUSTAINBLTY,2024
University of Houston,ENRG,4320,CASE STUDIES-ENRGY & SUSTAINBL,2024
University of Houston,FINA,4376,ENERGY TRADING SYSTEMS,2024
University of Houston,FINA,4380,R E FIN & INVESTMENT,2024
University of Houston,FREN,2311,INTERMEDIATE FRENCH I,2024
University of Houston,FREN,1502,ELEMENTARY FRENCH II,2024
University of Houston,FREN,1501,ELEMENTARY FRENCH I,2024
University of Houston,FREN,2312,INTERMEDIATE FRENCH II,2024
University of Houston,FREN,3351,THE FRANCOPHONE WORLD,2024
University of Houston,FREN,4396,SEL TOPICS-FREN-LANG & CULTURE,2024
University of Houston,FREN,4395,SEL TOPS-FRENCH LANGUAGE & CIV,2024
University of Houston,FREN,3364,WRITING HOLOCAUSTS,2024
University of Houston,FREN,3331,THE LIFE OF WORDS,2024
University of Houston,FINA,4397,SELECTED TOPICS IN FINANCE,2024
University of Houston,FINA,4396,FINANCE INTERNSHIP,2024
University of Houston,FINA,4383,R E MKT RESEARCH & VALUATION,2024
University of Houston,FINA,4382,DEVELOPING R E PROJECT,2024
University of Houston,FINA,4381,ESSENTIALS OF REAL ESTATE,2024
University of Houston,FINA,7360,INTERNATIONAL FINANCE,2024
University of Houston,ELET,3300,APPLIED MATH IN ET,2024
University of Houston,ELET,3107,ELECTRICAL MACH & CONTROL LAB,2024
University of Houston,DANC,3103,JUNIOR SEMINAR IN SOMATICS,2024
University of Houston,DANC,2323,DANCE IN FILM,2024
University of Houston,DANC,2305,DANCE COMPOSITION I,2024
University of Houston,DANC,2304,DANCE KINESIOLOGY,2024
University of Houston,DANC,2303,INTRODUCTION TO DANCE,2024
University of Houston,DANC,2202,SOPHOMORE TECHNIQUE,2024
University of Houston,DANC,1309,DANCE PRODUCTION,2024
University of Houston,DANC,1300,DANCE AS A FINE ART,2024
University of Houston,DANC,1202,OPEN LEVEL BALLET,2024
University of Houston,DANC,1107,BEGINNING HIP HOP DANCE,2024
University of Houston,DANC,1103,FRESHMAN SEMINAR IN SOMATICS,2024
University of Houston,DANC,3203,CONTACT IMPROVISATION,2024
University of Houston,DANC,3302,INT. TECHNIQUE AND THEORY,2024
University of Houston,DANC,4110,DANCE ENSEMBLE,2024
University of Houston,DIGM,4382,SIMULATION AND GAMING,2024
University of Houston,DIGM,4379,TRANSMEDIA MARKETING,2024
University of Houston,DIGM,4378,SENIOR PROJECT,2024
University of Houston,DIGM,4375,PACKAGE DESIGN,2024
University of Houston,DIGM,4372,DIGM PRODUCTION MANAGEMENT,2024
University of Houston,DIGM,4351,PORTFOLIO DEVELOPMENT,2024
University of Houston,DIGM,3358,AUGMENTED AND VIRTUAL REALITY,2024
University of Houston,DIGM,3357,SOCIAL MEDIA APPS & ANALYTICS,2024
University of Houston,DIGM,3354,VISUAL PRODUCTION,2024
University of Houston,DIGM,2376,UX PRINCIPLES 2,2024
University of Houston,DIGM,2357,CONTENT STRATEGY & DEVELOPMENT,2024
University of Houston,DIGM,2353,PAGE LAYOUT AND DESIGN,2024
University of Houston,DIGM,2351,WEB DESIGN,2024
University of Houston,DIGM,2325,INFO TECH APPLICATIONS,2024
University of Houston,DIGM,1376,USER EXPERIENCE (UX)PRINCIPLES,2024
University of Houston,DIGM,1350,GRAPHICS FOR DIGITAL MEDIA,2024
University of Houston,DIGM,1300,INTRODUCTION TO DIGITAL MEDIA,2024
University of Houston,DANC,4398,INDEPENDENT STUDY,2024
University of Houston,DANC,4307,TEACHING DANCE IN EDUCATION,2024
University of Houston,DANC,4302,ADVANCED TECHNIQUE AND THEORY,2024
University of Houston,DANC,4197,SELECTED TOPICS,2024
University of Houston,DANC,3310,DANCE HISTORY I,2024
University of Houston,DIGM,4396,INTERNSHIP IN DIGITAL MEDIA,2024
University of Houston,DIGM,4398,INDEPENDENT STUDY,2024
University of Houston,ECE,5451,PRINCIPLES OF INTERNETWORKING,2024
University of Houston,ECE,5397,SELECTED TOPICS,2024
University of Houston,ECE,5388,RENEWABLE ENERGY TECHNOLOGY,2024
University of Houston,ECE,5377,POWER SYSTEM ANALYSIS,2024
University of Houston,ECE,5356,CMOS ANALOG INTEGRATED CIRCUIT,2024
University of Houston,ECE,5346,VLSI DESIGN,2024
University of Houston,ECE,5335,STATE-SPACE CONTROL SYSTEMS,2024
University of Houston,ECE,5330,INTRODUCTION TO ROBOTICS,2024
University of Houston,ECE,5319,INTRODUCTION TO NANOTECHNOLOGY,2024
University of Houston,ECE,5317,MICROWAVE ENGINEERING,2024
University of Houston,ECE,5197,SELECTED TOPICS,2024
University of Houston,ECE,5127,POWER SYSTEM ANALYSIS LAB,2024
University of Houston,ECE,5115,CONTROL SYSTEMS LAB II,2024
University of Houston,ECE,5113,MICROWAVE ENGINEERING LAB,2024
University of Houston,ECE,4437,EMBEDDED MICROCOMPUTER SYSTEMS,2024
University of Houston,ECE,4398,INDEPENDENT STUDY,2024
University of Houston,ECE,6342,DIGITAL SIGNAL PROCESS,2024
University of Houston,ECE,4375,AUTOMATIC CONTROL SYSTEMS,2024
University of Houston,ECE,6302,INTRODUCTN TO NEUROENGINEERING,2024
University of Houston,ECE,4371,ADVANCED TELECOMMUNICATIONS,2024
University of Houston,ECE,4336,ELECTRICAL COMP ENGR DESIGN II,2024
University of Houston,ECE,2201,CIRCUIT ANALYSIS I,2024
University of Houston,ECE,2197,SELECTED TOPICS,2024
University of Houston,ECE,2100,CIRCUIT ANALYSIS LABORATORY,2024
University of Houston,DRAM,2351,ACTING III,2024
University of Houston,DRAM,2331,LIGHTING AND SOUND TECHNOLOGY,2024
University of Houston,DRAM,1351,ACTING I,2024
University of Houston,DRAM,1341,MAKE UP FOR ACTORS,2024
University of Houston,DRAM,1330,SCENIC TECHNOLOGY,2024
University of Houston,DRAM,1310,INTRODUCTION TO THEATRE,2024
University of Houston,ECE,2202,CIRCUIT ANALYSIS II,2024
University of Houston,ECE,4335,ELECTRICAL COMP ENGR DESIGN I,2024
University of Houston,ECE,4198,INDEPENDENT STUDY,2024
University of Houston,ECE,4119,SOLID STATE DEVICES LAB,2024
University of Houston,ECE,4117,TELECOMMUNICATIONS LABORATORY,2024
University of Houston,ECE,4115,CONTROL SYSTEMS LABORATORY I,2024
University of Houston,ECE,3457,DIGITAL ELECTRONICS,2024
University of Houston,ECE,3441,DIGITAL LOGIC DESIGN,2024
University of Houston,ECE,3436,MICROPROCESSOR SYSTEMS,2024
University of Houston,ECE,4339,PHY PRIN OF SOLID STATE DEVICE,2024
University of Houston,ECE,3364,CIRCUITS AND SYSTEMS,2024
University of Houston,ECE,3355,ELECTRONICS,2024
University of Houston,ECE,3340,NUMERICAL METHODS FOR ECE,2024
University of Houston,ECE,3337,SIGNALS AND SYSTEMS ANALYSIS,2024
University of Houston,ECE,3331,PROGRAM APPL IN ELEC COMP ENGR,2024
University of Houston,ECE,3317,APPLIED ELECTROMAGNETIC WAVES,2024
University of Houston,ECE,3155,ELECTRONICS LABORATORY,2024
University of Houston,CUIN,4397,SELECTED TOPICS IN C&I,2024
University of Houston,CUIN,4375,CLASSROOM MANAGEMENT,2024
University of Houston,COSC,6344,VISUALIZATION,2024
University of Houston,COSC,6324,RNDMZD ALGO PROB TCHNQS CMPTNG,2024
University of Houston,COSC,4398,INDEPENDENT STUDY,2024
University of Houston,COSC,4397,SEL TOP-COMPUTER SCIENCE,2024
University of Houston,COSC,4394,PHYSICAL COMPUTING,2024
University of Houston,COSC,4393,DIGITAL IMAGE PROCESSING,2024
University of Houston,COSC,4377,INTRO TO COMPUTER NETWORKS,2024
University of Houston,COSC,4372,FUNDAMENTAL OF MEDICAL IMAGING,2024
University of Houston,COSC,4370,INTERACTIVE COMPUTER GRAPHICS,2024
University of Houston,COSC,4368,ARTIFICIAL INTELLIGENCE,2024
University of Houston,COSC,4358,INTRO TO INTERACTIVE GAME DEV.,2024
University of Houston,COSC,4355,INTRO TO UBIQUITOUS COMPUTING,2024
University of Houston,COSC,4353,SOFTWARE DESIGN,2024
University of Houston,COSC,4351,FUNDAMENTALS OF SOFTWARE ENGR,2024
